type,features.type,features.geometry,features.properties.export_mpan_msid,features.properties.import_mpan_msid,features.properties.customer_name,features.properties.customer_site,features.properties.address_line_1,features.properties.address_line_2,features.properties.town_city,features.properties.county,features.properties.postcode,features.properties.country,features.properties.location_x_coordinate_eastings_where_data_is_held,features.properties.location_y_coordinate_northings_where_data_is_held,features.properties.grid_supply_point,features.properties.bulk_supply_point,features.properties.primary,features.properties.point_of_connection_poc_voltage_kv,features.properties.licence_area,features.properties.energy_source_1,features.properties.energy_conversion_technology_1,features.properties.chp_cogeneration_yes_no,features.properties.storage_capacity_1_mwh,features.properties.storage_duration_1_hours,features.properties.energy_source_energy_conversion_technology_1_registered_capacity_mw,features.properties.energy_source_2,features.properties.energy_conversion_technology_2,features.properties.chp_cogeneration_2_yes_no,features.properties.storage_capacity_2_mwh,features.properties.storage_duration_2_hours,features.properties.energy_source_energy_conversion_technology_2_registered_capacity_mw,features.properties.energy_source_3,features.properties.energy_conversion_technology_3,features.properties.chp_cogeneration_3_yes_no,features.properties.storage_capacity_3_mwh,features.properties.storage_duration_3_hours,features.properties.energy_source_energy_conversion_technology_3_registered_capacity_mw,features.properties.flexible_connection_yes_no,features.properties.connection_status,features.properties.already_connected_registered_capacity_mw,features.properties.maximum_export_capacity_mw,features.properties.maximum_export_capacity_mva,features.properties.maximum_import_capacity_mw,features.properties.maximum_import_capacity_mva,features.properties.date_connected,features.properties.accepted_to_connect_registered_capacity_mw,features.properties.change_to_maximum_export_capacity_mw,features.properties.change_to_maximum_export_capacity_mva,features.properties.change_to_maximum_import_capacity_mw,features.properties.change_to_maximum_import_capacity_mva,features.properties.date_accepted,features.properties.target_energisation_date,features.properties.distribution_service_provider_y_n,features.properties.transmission_service_provider_y_n,features.properties.reference,features.properties.in_a_connection_queue_y_n,features.properties.distribution_reinforcement_reference,features.properties.transmission_reinforcement_reference,features.properties.last_updated,features.properties.geopoint
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Covance Gas Generation","Covance Gas Generation","Covance","Otley Road","Harrogate","North Yorkshire","HG3 1PY","England",428674,453603,"Ferrybridge B","Bramham","Dunkeswick",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.59,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.59,0.59,0.621,"","","2018-11-19 10:12:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Plaxton Bridge Road Biogas","Plaxton Bridge Road Biogas","Plaxton Bridge Road","Woodmansey","Beverley","East Yorkshire","HU17 0RT","England",505936,436084,"Creyke Beck","Beverley 132/33kV","Spark Mill Lane",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.499,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.499,0.499,0.525,"","","2018-11-14 12:59:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Warren House Solar Farm","Warren House Solar Farm","Warren House","Middleton on the Wolds","Driffield","East Yorkshire","YO25 9DG","England",491021,446813,"Creyke Beck","Driffield/Beverley Group","Kirkburn",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.15,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.15,0.15,0.158,"","","2018-11-15 12:31:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Salthaugh Grange Gas","Salthaugh Grange Gas","Saltaugh grange","Keyingham","Hull","East Yorkshire","HU12 9RX","England",525365,424941,"Saltend North","Hull East 132/33kV","Patrington Road",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.19,0.19,0.2,"","","2018-10-22 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","East Cottage Bridge PV","East Cottage Bridge PV","Land adj to east cottage","WILSTHORPE","BRIDLINGTON","East Yorkshire","YO15 3QJ","England",516447,464123,"Creyke Beck","Driffield/Beverley Group","Brett Street",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.19,0.19,0.2,"","","2019-09-03 09:33:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000110198","Data Not Available","Waddingham Grange Farm","Waddingham Grange Farm","Waddingham Grange Farm","Kirton Road","Waddingham","Lincolnshire","DN21 4TB","England",502684,388263,"Keadby","Blyton","Normanby",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.09,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.09,0.09,0.095,"","","2020-08-25 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Little Kelham Phase 3","Little Kelham Phase 3","LITTLE KELHAM PHASE 3","ALMA STREET","Sheffield","South Yorkshire","S3 8SA","England",435273,388066,"Neepsend","Neepsend","Blue Boy Street",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.086,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.086,0.086,0.091,"","","2020-09-03 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Brooth Brothers PV","Brooth Brothers PV","Brooth Brothers","Milhouse Green","Sheffield","South Yorkshire","S36 9NN","England",421095,403460,"Elland","Thornhill 132kV","Hazlehead",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.235,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.235,0.235,0.247,"","","2021-01-26 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Kingston House PV","Kingston House PV","Kingston House","Salvesen Way","Hull","East Yorkshire","HU3 4XQ","England",507248,427057,"Creyke Beck","Hull South","West Docks",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.155,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.155,0.155,0.163,"","","2021-06-24 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","John Charles Leisure Centre Leeds","John Charles Leisure Centre Leeds","John Charles Leisure Centre","Middleton Grove","Leeds","West Yorkshire","LS11 5DJ","England",430301,429910,"Kirkstall B","Beeston Royds 132/33kV","Middleton Town Street",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.505,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.505,0.505,0.532,"","","2021-08-02 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Beacon Academy Main School","Beacon Academy Main School","Beacon Academy Main School","Chatsworth Place","Cleethorpes","Lincolnshire","DN35 9NF","England",529355,407662,"Grimsby West","Humberston","Wesley Crescent",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.23,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.23,0.13,0.137,"","","2022-02-22 00:00:00","","","","","","","",2023-09-11 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Acres Hill Lane Darnall","Acres Hill Lane Darnall","9 Acres Hill Lane","Darnall","Sheffield","North Yorkshire","S9 4LR","England",438834,387511,"West Melton / Thorpe Marsh","Attercliffe","Darnall",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.085,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.085,0.085,0.089,"","","2023-01-13 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Park Farm, Rise, Hull,","Park Farm, Rise, Hull,","Park Farm","Rise","Hull","East Yorkshire","HU11 5BL","England",515389,441420,"Creyke Beck","Driffield/Beverley Group","Seaton",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.08,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.08,0.08,0.084,"","","2023-01-12 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Carr house farm Solar","Carr house farm Solar","Carr House Farm","Drove lane","Hull","East Yorkshire","HU7 5XZ","England",507390,438410,"Creyke Beck","Bransholme","Saltshouse Road",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.19,0.19,0.2,"","","2023-01-23 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Wykeham Hall Farm","Wykeham Hall Farm","Wykeham Hall Farm","East Wykeham","Ludford","Lincolnshire","LN8 6AU","England",522701,388427,"Keadby","Wold Newton","Louth",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.067,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.067,0.067,0.071,"","","2023-03-03 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Revis Transport PV","Revis Transport PV","(Warehouse Building), Revis Transport","Southfield Lane","Tockwith, York","North Yorkshire","YO26 7QP","England",445856,451464,"Ferrybridge B","Bramham","Audby Lane",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.069,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.069,0.14,0.147,"","","2023-05-15 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Yeadon Westfield Junior School PV","Yeadon Westfield Junior School PV","Yeadon Westfield Junior School","New Road","Leeds","West Yorkshire","LS19 7HW","England",419898,441035,"Skelton Grange","Rodley","Rawdon",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.178,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.178,0.06,0.063,"","","2023-07-20 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Eastburn Works PV","Eastburn Works PV","Eastburn Works, Fives Landis","Skipton Road","Keighley","West Yorkshire","BD20 7SD","England",401501,444414,"Bradford West","Silsden","Crosshills",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.99,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.99,0.99,1.042,"","","2023-04-17 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Wadsworth Road PV","Wadsworth Road PV","Unit 110","Wadsworth Road","Kelleythorpe","East Yorkshire","YO25 9DJ","England",500249,457293,"Creyke Beck","Driffield/Beverley Group","Driffield",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.5,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.5,0.19,0.2,"","","2023-04-20 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Ash Hill Academy PV","Ash Hill Academy PV","Ash Hill Academy","Ash Hill Road","DONCASTER","South Yorkshire","DN7 6JH","England",465667,409099,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","Armthorpe",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.497,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.497,0.05,0.053,"","","2023-05-05 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Horizon House PV","Horizon House PV","Horizon House","Longcroft","Keighley","West Yorkshire","BD21 5AL","England",406293,440867,"Bradford West","Keighley","Keighley Direct",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.14,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.14,0.085,0.089,"","","2022-11-30 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Cranswick Country Foods PV","Cranswick Country Foods PV","Cranswick Country Foods Poultry","13 Leads Road","Hull","East Yorkshire","HU7 0DG","England",511041,432056,"Creyke Beck","Bransholme","Saltshouse Road",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.25,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.25,0.19,0.2,"","","2022-11-15 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Braime Pressings PV","Braime Pressings PV","Braimes","1 Hunslet Road","Leeds","West Yorkshire","LS10 1JZ","England",430841,432538,"Skelton Grange","Low Road","Armouries Drive",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.95,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.95,0.31,0.326,"","","2022-10-31 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Seacroft Hospital","Seacroft Hospital","Seacroft Hospital","York Road","Leeds","West Yorkshire","LS14 6UH","England",434992,434626,"Ferrybridge B","Whinmoor","Oakwood Lane",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.25,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.25,0.25,0.263,"","","2023-09-05 00:00:00","","","","","","","",2023-12-06 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Haven Leisure PV","Haven Leisure PV","Haven Leisure Ltd","Primrose Avenue","FILEY","North Yorkshire","YO14 9RF","England",511871,477867,"Creyke Beck","Driffield/Beverley Group","Hunmanby",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.95,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.95,0,0,"","","2023-11-22 00:00:00","","","","","","","",2024-01-17 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Barbados Way PV","Barbados Way PV","Unit 2","Barbados Way","Rotherham","South Yorkshire","S66 8RX","England",450509,392467,"Thurcroft","Thurcroft","New Orchard Lane",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.34,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.34,0.34,0.358,"","","2023-11-17 00:00:00","","","","","","","",2024-01-17 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","University of Huddersfield Additional PV","University of Huddersfield Additional PV","University Of Huddersfield","Queensgate","Huddersfield","West Yorkshire","HD1 3DH","England",414772,416373,"Elland","Lindley","Grove Street",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.55,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.55,0,0,"","","2023-11-27 00:00:00","","","","","","","",2024-01-17 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Wind Turbine, Coal Pit Lane, Lower Cumberworth, Huddersfield, HD8 8PL","Wind Turbine, Coal Pit Lane, Lower Cumberworth, Huddersfield, HD8 8PL","Coal Pit Lane","Lower Cumberworth","Huddersfield","West Yorkshire","HD8 8PL","England",422191,409966,"West Melton Section 3","Barugh 132/66kV","Scissett",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.08,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.08,0.08,0.084,"","","2018-08-22 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","P B Foods Ltd, 61 Planetrees Road, Bradford, BD4 8AF","P B Foods Ltd, 61 Planetrees Road, Bradford, BD4 8AF","61","Planetrees Road","Bradford","West Yorkshire","BD4 8AF","England",418097,431323,"Bradford West","Bradford","Mount Street",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.19,0.19,0.2,"","","2018-09-28 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","A C S Stainless ltd PV","A C S Stainless ltd PV","A C S Stainless Ltd","Cross Green Approach","Leeds","West Yorkshire","LS9 0SG","England",432198,432278,"Skelton Grange","Leeds East","Pontefract Lane 1/2",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.226,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.226,0.226,0.238,"","","2019-01-18 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Ramsden Mills, Britannia Rd., Huddersfield.HD3 4QG, TROJAN PLASTICS LTD., RAMSDEN MILLS, BRITANNIA ROAD, HUDDERSFIELD, HD3 4QG","Ramsden Mills, Britannia Rd., Huddersfield.HD3 4QG, TROJAN PLASTICS LTD., RAMSDEN MILLS, BRITANNIA ROAD, HUDDERSFIELD, HD3 4QG","Ramsden Mills","Britannia Rd","Huddersfield","West Yorkshire","HD3 4QG","England",410865,415668,"Elland","Lindley","Dowker Street",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.75,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.75,0.75,0.789,"","","2019-03-06 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Mitchell Laithes STW, Earlsheaton, WF12 8LL, MITCHELL LAITHES STW, LONG LANE / CLOUGH LANE, EARLSHEATON, DEWSBURY, WF12 8LL","Mitchell Laithes STW, Earlsheaton, WF12 8LL, MITCHELL LAITHES STW, LONG LANE / CLOUGH LANE, EARLSHEATON, DEWSBURY, WF12 8LL","LONG LANE / CLOUGH LANE","Earlsheaton","DEWSBURY","West Yorkshire","WF12 8LL","England",426110,419991,"Skelton Grange","Wakefield North","Milton Place",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.6,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.6,0.6,0.632,"","","2019-03-19 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Beelsby House","Beelsby House","Beelsby House Farm","Beelsby","GRIMSBY","Lincolnshire","DN37 0TL","England",521100,401579,"Grimsby West","Yarborough Road 132/33kV","Scartho",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.19,0.19,0.2,"","","2019-01-05 11:05:00","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Mustard Wharf CHP","Mustard Wharf CHP","MUSTARD WHARF","WHARF APPROACH","Leeds","West Yorkshire","LS11 5WA","England",429672,433041,"Skelton Grange","Low Road","Holbeck",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.14,"","","","","","","","","","","","","No","Accepted to Connect",,,,"","",,0.14,0.14,0.147,"","","2019-02-26 00:00:00","","","","","","","",2023-09-13 00:00:00.000,""
